사업장번호,사업장명,납부자번호,팩스번호,수신건수,최초수신일,최근수신일,예시파일명(최대3개),비고
BPS010202050,(덕양)옥빛14단지_부영아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202065,(덕양)햇빛20단지_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106276,(일산)성저마을15단지건영빌라,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207029,(일산)대화07양우파크_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010208118,(파주)책향기마을10단지동문굿모닝힐,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106214,(일산)하늘마을주공5 999동102호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010402045,(의정부)신곡삼환,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207059,(일산)문촌06기산_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207145,(일산)후곡03현대_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202053,(덕양)우경싸이트빌_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010409046,(구리-덕소)V001-덕소현대_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201042,(일산)백마5쌍용한성_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207171,(일산)문촌13단지대우_아파트(대우유토피아),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010411050,(의정부)백석가야5차(써니빌),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201075,(일산)풍동쌍용스위트닷홈apt_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106316,(일산)일산역 대우이안아파트_,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010405011,(구리-덕소)_쌍용스윗닷홈Ntopia,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010414039,(구리-퇴계원)오남신우아이딜2차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110118302,(일산)문촌9단지 분양,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010403037,(구리)우방아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106218,(일산)일산2차휴먼빌,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106457,(구리-덕소)우림루미아트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106151,(일산)로데오메탈릭타워,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010402094,(의정부)신곡은하수,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010411082,(의정부)백석희망,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110117238,(구리-퇴계원)별내포스코,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110112045,(파주)벽산우남연리지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106185,(덕양)세창짜임주상복합아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010414030,(구리-퇴계원)오남유호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202009,(덕양)동도센트리움_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201096,(일산)백마중앙하이츠_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010402052,(의정부)신곡현대,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110110416,(의정부)고읍주공8단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207061,(일산)문촌08동아_아파트(관리과장오류),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106515,(구리)다산리버펠리체999동3호_,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201066,(일산)삼성메르헨하우스,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110132697,(일산)일산대우푸르지오,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201068,(일산)성우레이크하임,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106495,(의정부)신곡대우,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404059,(구리-남양주)평내중흥3단지아파트[ ],,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110110566,(의정부)고읍휴먼시아5단지(900-2),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110113353,(파주)가람마을11단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPN,(덕양)서정마을4단지_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111742,(구리-퇴계원)진접신도브래뉴아파트 (999-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110112483,(양평)현대성우3단지아파트(9999-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010414052,(구리-퇴계원)V012_E050_오남한국_,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207018,(일산)일산동문아파트_9999동101호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106501,(의정부)장암현대2차(9999-3),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201150,(일산)풍동숲속마을8단지 주공_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110110562,(의정부)호원신도101아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106451,(의정부)금오주공그린빌1단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207027,대화마을일신건영휴먼빌(9999동102호),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106534,(구리)인창이편한세상아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107373,(구리-퇴계원)장현주공3단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106341,(동두천)-옥정세창-아파트(E005,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207113,(일산)탄현마을1차 건영_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110109165,(덕양)행신중흥S클래스타운하우스9999동101호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207052,(일산)코오롱레이크폴리스2_7777동103호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201031,(일산)코오롱 레이크폴리스1차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111552,(일산)하늘마을6단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107192,(일산)포리치몰,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010403080,(구리-남양주)도농 한신,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106803,(구리-남양주)호평쌍용스윗닷홈,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106490,(구리-퇴계원)진건한신3차아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010208005,(파주)산내마을11단지 현대(888-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110108730,(의정부)호원우남2차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207150,(일산)후곡08동신_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207172,(일산)삼라마이다스2_빌딩(103-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110112150,(구리-퇴계원)반도유보라 메이플타운,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106302,(일산)우경드림빌(탄현동),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201026,(일산)백석 두산위브 무응,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110186658,동두천-지행주공2차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207101,(일산)장성02대명_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106634,(의정부)금오우암센스뷰,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110109160,(구리-퇴계원)진접원일플로라,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202034,(덕양)소만3단지_늘푸른아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201147,(일산)백석윈스턴파크2차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201002,(일산)강촌1동아_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207073,(일산)삼성스위트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201051,(일산)백송2단지 대림_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106235,(일산)성저건영빌라7단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207046,(일산)덕이동문2차_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404113,(구리-남양주)E030_호평한화꿈에그린_,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106143,[일산]성암빌딩(128-25-10959),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207074,[일산]성우사카르타워(128-81-02853),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207026,(일산)대화03동문1차_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201058,(일산)백송두산 9999동105호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010403042,(구리)토평 상록,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106623,(의정부)의정부에스케이-뷰,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106359,(동두천)_양주현진에버빌2단지(덕계),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106474,(구리-퇴계원)성원아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106494,(구리-퇴계원)진건현대 (105-2),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110112462,(덕양)고양동풍림아이원7단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPN,(덕양)우정프라자_빌딩,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106768,(구리-덕소)세양청마루아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111748,(구리-퇴계원)진접휴먼시아24단지 (9999-103),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106138,(일산)강촌한양6단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207077,(일산)성저02세경_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202063,(덕양)햇빛18-2단지_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110132079,(일산)삼정프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110128727,(일산)현해프라자(탄현동),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107339,(구리-퇴계원)진접롯데캐슬아파트[ ],,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110113855,(일산)라이저빌딩,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111998,(동두천)-전곡_예일쎄띠앙(9999-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106734,(의정부)건영캐스빌아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404060,(구리)E022_평내상록_,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPN,(덕양)서정마을1단지_아파트(108-81-38338),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106480,연합드림관리_평내메인프라자(8801호) (622-82-64101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202018,(덕양)무원마을6단지두산_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106292,(일산)그린월드(9999-1,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010406040,(동두천)_상패주공_아파트(V023),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010208172,(파주)교하13단지상록경남아너스아파트(9999-4),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207036,[일산]삼운트루아오피스텔_99동 04호(107-82-74944),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010414037,(구리-퇴계원)오남신동아_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202051,(덕양)옥빛16단지_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010414038,(구리-퇴계원)E013_오남파라다이스빌- (9999-1),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207065,(일산)문촌12유승_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106466,(구리-남양주)신창현두산위브아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207070,(일산)문촌18대원_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201003,(일산)강촌2단지한신_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010208120,(파주)숲속길마을3단지동문굿모닝힐,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404049,(구리-남양주)E011_평내효성타운,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010403077,(구리)토평 주공,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106189,(덕양) 명지캐럿86주상복합상가(격월),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107011,(일산)풍동숲속마을9단지(999-1,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106280,(일산)양지3단지건영빌라,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106463,(의정부)호원신도4차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207122,(일산)탄현12서광_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111291,(구리-퇴계원)진접휴먼시아17단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207069,(일산)문촌마을17신안_아파트(9999-102),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106483,(의정부)금오풍림아이원(8888-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110112069,(구리-퇴계원)진접금강펜테리움,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010208161,(파주)그린시티동문,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010407013,(의정부)송산한라비발디아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106503,(의정부)장암동신현대,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404054,(구리-남양주)E016_평내중흥S클래스2단지 (888-1),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010402043,(의정부)신곡서해,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110118436,(의정부)신한헤스티아1(9-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201155,(일산)풍동숲속7단지주공(888-1),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010403025,(구리)인창동원베네스트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106439,(구리-남양주)임광그대가아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010203094,(덕양)푸른마을5단지_풍림아이원아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106183,(덕양)사리현3단지동문굿모닝힐f:,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106484,(구리-덕소)아이파크,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106472,(구리-퇴계원)강남1차아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106278,(일산)양지마을2단지건영빌라(999-102),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201006,(일산)강촌5-2라이프_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107341,(진접)신영지웰생활지원센터,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202010,(덕양)동양트레빌II_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110173440,(구리)도농동부센트레빌아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202026,(덕양)별빛9한일벽산_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202029,(덕양)샘터2단지(분양)_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106346,(동두천)_덕계윤중후레시빌_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110117579,(덕양) 성사동 어울림오피스텔9901호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106802,(구리-남양주)차산리풍림아이원1차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010405017,(구리-덕소)V002_우성-V011_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106635,(의정부)호원한국개나리,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106574,양주한승9999동4호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202052,(덕양)옥빛17주공_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010406046,(동두천)_생연상우_아파트(V014),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207063,(일산)문촌10동부_아파트(동부썬프라자),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010203017,(덕양)달빛2단지부영_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207120,(일산)탄현10동문_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010206041,(일산)현대홈타운1차_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110128229,[구리]세경프라자1동1001호(132-82-90483),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106469,(구리)부영프라자(132-82-90315),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010203075,(덕양)은빛마을6단지상가_BB-H,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010405014,(구리-덕소)E004_덕소한솔강변- (9999-1),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
